SolicitudID; Nro solicitud;EnsayoID;ensayo solicitado ;Fecha de creación;Forma de pago;ClienteId;RazonSocial;CUIT_CUIL;EspecieNombre;Condicion_semilla;Fecha inicio ensayo;FechaFinalizacion;Variedad;Baja;PG (normales)%;Año;Moneda;precio_lista;Porcentaje de Bonificación
1774;370784;13;Pureza Física Nidera Soja;2020-11-27 10:50:27.553;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 10:50:27.553;2020-12-07 00:00:00.000;NS 6120 IPRO;;;2020;ARS;3800.0;
1775;370785;12;Poder Germinativo Nidera Soja;2020-11-27 10:51:15.893;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 10:51:15.893;2020-12-07 00:00:00.000;NS 6120 IPRO;;90.0;2020;ARS;4300.0;
1776;370785;13;Pureza Física Nidera Soja;2020-11-27 10:51:15.893;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 10:51:15.893;2020-12-07 00:00:00.000;NS 6120 IPRO;;;2020;ARS;3800.0;
1777;370786;12;Poder Germinativo Nidera Soja;2020-11-27 10:51:54.910;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 10:51:54.910;2020-12-07 00:00:00.000;NS 6120 IPRO;;84.0;2020;ARS;4300.0;
1778;370786;13;Pureza Física Nidera Soja;2020-11-27 10:51:54.910;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 10:51:54.910;2020-12-07 00:00:00.000;NS 6120 IPRO;;;2020;ARS;3800.0;
1779;370787;12;Poder Germinativo Nidera Soja;2020-11-27 10:52:38.837;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 10:52:38.837;2020-12-09 00:00:00.000;NA 5009 RG;;90.0;2020;ARS;4300.0;
1780;370787;13;Pureza Física Nidera Soja;2020-11-27 10:52:38.837;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 10:52:38.837;2020-12-09 00:00:00.000;NA 5009 RG;;;2020;ARS;3800.0;
1781;370788;12;Poder Germinativo Nidera Soja;2020-11-27 10:54:06.183;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 10:54:06.183;2020-12-07 00:00:00.000;NA 5009 RG;;92.0;2020;ARS;4300.0;
1782;370788;13;Pureza Física Nidera Soja;2020-11-27 10:54:06.183;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 10:54:06.183;2020-12-07 00:00:00.000;NA 5009 RG;;;2020;ARS;3800.0;
1783;370789;12;Poder Germinativo Nidera Soja;2020-11-27 11:02:09.643;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 11:02:09.643;2020-12-09 00:00:00.000;NS 6120 IPRO;;83.0;2020;ARS;4300.0;
1784;370789;13;Pureza Física Nidera Soja;2020-11-27 11:02:09.643;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 11:02:09.643;2020-12-09 00:00:00.000;NS 6120 IPRO;;;2020;ARS;3800.0;
1785;370790;1;Poder Germinativo sin curar;2020-11-27 10:56:57.983;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 10:56:57.983;2020-12-07 00:00:00.000;NS 5028 STS;;94.0;2020;ARS;4300.0;
1786;370790;8;Vigor por Tetrazolio en Soja;2020-11-27 10:56:57.983;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-11-27 10:56:57.983;2020-12-07 00:00:00.000;NS 5028 STS;;;2020;ARS;7800.0;
1787;370791;1;Poder Germinativo sin curar;2020-11-27 10:57:44.810;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Poroto;natural;2020-11-27 10:57:44.810;2020-12-07 00:00:00.000;POROTO NEGRO;;83.0;2020;ARS;4300.0;
1788;370791;7;Viabilidad Ensayo por Tetrazolio;2020-11-27 10:57:44.810;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Poroto;natural;2020-11-27 10:57:44.810;2020-12-07 00:00:00.000;POROTO NEGRO;;;2020;ARS;7800.0;
1789;371031;1;Poder Germinativo sin curar;2020-12-01 19:04:21.490;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-01 19:04:21.490;2020-12-09 00:00:00.000;NS 4309;;79.0;2020;ARS;4300.0;
1790;371031;8;Vigor por Tetrazolio en Soja;2020-12-01 19:04:21.490;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-01 19:04:21.490;2020-12-09 00:00:00.000;NS 4309;;;2020;ARS;7800.0;
1791;371032;1;Poder Germinativo sin curar;2020-12-01 19:05:57.827;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-01 19:05:57.827;2020-12-09 00:00:00.000;NS 4309 TPS;;53.0;2020;ARS;4300.0;
1792;371032;8;Vigor por Tetrazolio en Soja;2020-12-01 19:05:57.827;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-01 19:05:57.827;2020-12-09 00:00:00.000;NS 4309 TPS;;;2020;ARS;7800.0;
1793;371038;1;Poder Germinativo sin curar;2020-12-03 21:15:16.467;Transferencia bancaria;4786;Pedro Valdés;27-83300637-9;Soja;natural;2020-12-03 21:15:16.467;2020-12-11 00:00:00.000;DM 63I64;;79.0;2020;ARS;4300.0;
1794;371038;23;Primer Conteo;2020-12-03 21:15:16.467;Transferencia bancaria;4786;Pedro Valdés;27-83300637-9;Soja;natural;2020-12-03 21:15:16.467;2020-12-11 00:00:00.000;DM 63I64;;;2020;ARS;1000;
1795;371039;1;Poder Germinativo sin curar;2020-12-03 21:16:11.313;Transferencia bancaria;4786;Pedro Valdés;27-83300637-9;Soja;natural;2020-12-03 21:16:11.313;2020-12-11 00:00:00.000;HORUS 7.5;;90.0;2020;ARS;4300.0;
1796;371039;23;Primer Conteo;2020-12-03 21:16:11.313;Transferencia bancaria;4786;Pedro Valdés;27-83300637-9;Soja;natural;2020-12-03 21:16:11.313;2020-12-11 00:00:00.000;HORUS 7.5;;;2020;ARS;1000;
1797;371054;1;Poder Germinativo sin curar;2020-12-02 17:35:18.063;Transferencia bancaria;4329;Semillas Córdoba S.A.;33-84411983-2;Centeno;natural;2020-12-02 17:35:18.063;2020-12-14 00:00:00.000;QUEHUE;;98.0;2020;ARS;4300.0;
1798;371054;7;Viabilidad Ensayo por Tetrazolio;2020-12-02 17:35:18.063;Transferencia bancaria;4329;Semillas Córdoba S.A.;33-84411983-2;Centeno;natural;2020-12-02 17:35:18.063;2020-12-14 00:00:00.000;QUEHUE;;;2020;ARS;7800.0;
1799;371055;1;Poder Germinativo sin curar;2020-12-02 17:35:49.687;Transferencia bancaria;4329;Semillas Córdoba S.A.;33-84411983-2;Centeno;natural;2020-12-02 17:35:49.687;2020-12-14 00:00:00.000;DON ENRIQUE;;97.0;2020;ARS;4300.0;
1800;371055;7;Viabilidad Ensayo por Tetrazolio;2020-12-02 17:35:49.687;Transferencia bancaria;4329;Semillas Córdoba S.A.;33-84411983-2;Centeno;natural;2020-12-02 17:35:49.687;2020-12-14 00:00:00.000;DON ENRIQUE;;;2020;ARS;7800.0;
1801;371056;1;Poder Germinativo sin curar;2020-12-02 17:44:24.493;Transferencia bancaria;3875;La Agropecuaria Tucumana S.A.;30-61343880-0;Maíz;tratada;2020-12-02 17:44:24.493;2020-12-09 00:00:00.000;BREVANT 507 PWU;;99.0;2020;ARS;4300.0;
1802;371056;23;Primer Conteo;2020-12-02 17:44:24.493;Transferencia bancaria;3875;La Agropecuaria Tucumana S.A.;30-61343880-0;Maíz;tratada;2020-12-02 17:44:24.493;2020-12-09 00:00:00.000;BREVANT 507 PWU;;;2020;ARS;1000;
1803;371057;1;Poder Germinativo sin curar;2020-12-02 17:45:44.697;Transferencia bancaria;4339;Teresa Correa;20-66431351-6;Maíz;tratada;2020-12-02 17:45:44.697;2020-12-09 00:00:00.000;BREVANT 507 PWU;;95.0;2020;ARS;4300.0;
1804;371057;23;Primer Conteo;2020-12-02 17:45:44.697;Transferencia bancaria;4339;Teresa Correa;20-66431351-6;Maíz;tratada;2020-12-02 17:45:44.697;2020-12-09 00:00:00.000;BREVANT 507 PWU;;;2020;ARS;1000;
1805;371117;1;Poder Germinativo sin curar;2020-12-04 15:55:34.473;Transferencia bancaria;4763;Campo Norte S.R.L.;33-41473195-4;Maíz;tratada;2020-12-04 15:55:34.473;2020-12-11 00:00:00.000;DOW NEXT 22,6 PWU C19L;;99.0;2020;ARS;4300.0;
1806;371118;1;Poder Germinativo sin curar;2020-12-04 15:57:01.910;Transferencia bancaria;4763;Campo Norte S.R.L.;33-41473195-4;Maíz;tratada;2020-12-04 15:57:01.910;2020-12-11 00:00:00.000;DOW  NEXT 22,6 PWU C19;;99.0;2020;ARS;4300.0;
1807;371119;1;Poder Germinativo sin curar;2020-12-04 15:58:02.537;Transferencia bancaria;4763;Campo Norte S.R.L.;33-41473195-4;Maíz;tratada;2020-12-04 15:58:02.537;2020-12-11 00:00:00.000;DOW 507 PWU C16C;;97.0;2020;ARS;4300.0;
1808;371120;1;Poder Germinativo sin curar;2020-12-04 15:58:54.477;Transferencia bancaria;4763;Campo Norte S.R.L.;33-41473195-4;Maíz;tratada;2020-12-04 15:58:54.477;2020-12-11 00:00:00.000;DOW 507 PWU C16M;;99.0;2020;ARS;4300.0;
1809;371121;1;Poder Germinativo sin curar;2020-12-04 16:00:04.537;Transferencia bancaria;4763;Campo Norte S.R.L.;33-41473195-4;Maíz;tratada;2020-12-04 16:00:04.537;2020-12-11 00:00:00.000;DOW 507 PWU C20;;96.0;2020;ARS;4300.0;
1810;371171;2;Poder Germinativo curado;2020-12-09 09:02:48.200;Cuenta corriente;1040;Semillas Tucumán S.A.;33-96028436-5;Soja;natural;2020-12-09 09:02:48.200;2020-12-21 00:00:00.000;;;89.0;2020;ARS;4300.0;
1811;371172;2;Poder Germinativo curado;2020-12-09 09:03:48.850;Cuenta corriente;1040;Semillas Tucumán S.A.;33-96028436-5;Soja;natural;2020-12-09 09:03:48.850;2020-12-21 00:00:00.000;;;95.0;2020;ARS;4300.0;
1812;371173;2;Poder Germinativo curado;2020-12-09 09:04:00.830;Cuenta corriente;1040;Semillas Tucumán S.A.;33-96028436-5;Soja;natural;2020-12-09 09:04:00.830;2020-12-17 00:00:00.000;;;97.0;2020;ARS;4300.0;
1813;371206;1;Poder Germinativo sin curar;2020-12-09 16:59:12.817;Transferencia bancaria;2888;Nélida Orozco;20-59597086-4;Centeno;natural;2020-12-09 16:59:12.817;2020-12-21 00:00:00.000;DON ENRIQUE 20/21;;94.0;2020;ARS;4300.0;
1814;371255;2;Poder Germinativo curado;2020-12-10 16:14:02.203;Cuenta corriente;1856;AgroCuyo S.A.;30-82374753-2;Trigo Candeal;natural;2020-12-10 16:14:02.203;2020-12-22 00:00:00.000;ESMERALDA;;99.0;2020;ARS;4300.0;
1815;371347;1;Poder Germinativo sin curar;2020-12-11 11:55:05.983;Efectivo;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-11 11:55:05.983;2020-12-30 00:00:00.000;NS 5028 STS;;96.0;2020;ARS;4300.0;
1816;371347;8;Vigor por Tetrazolio en Soja;2020-12-11 11:55:05.983;Efectivo;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-11 11:55:05.983;2020-12-30 00:00:00.000;NS 5028 STS;;;2020;ARS;7800.0;
1817;371351;5;Pureza Física;2020-12-14 10:37:23.223;Crédito;1856;AgroCuyo S.A.;30-82374753-2;Trigo Candeal;natural;2020-12-14 10:37:23.223;2020-12-30 00:00:00.000;;;;2020;ARS;3800.0;
1818;371352;5;Pureza Física;2020-12-14 10:38:03.907;Crédito;1856;AgroCuyo S.A.;30-82374753-2;Trigo Candeal;natural;2020-12-14 10:38:03.907;2020-12-30 00:00:00.000;;;;2020;ARS;3800.0;
1819;371353;5;Pureza Física;2020-12-14 10:38:34.790;Crédito;1856;AgroCuyo S.A.;30-82374753-2;Trigo Candeal;natural;2020-12-14 10:38:34.790;2020-12-30 00:00:00.000;;;;2020;ARS;3800.0;
1820;371354;8;Vigor por Tetrazolio en Soja;2020-12-14 10:40:40.747;Cuenta corriente;4343;Emilio Bravo;27-33357554-9;Soja;natural;2020-12-14 10:40:40.747;2020-12-15 00:00:00.000;DM67i70;;;2020;ARS;7800.0;
1821;371355;7;Viabilidad Ensayo por Tetrazolio;2020-12-14 13:17:06.370;Efectivo;4763;Campo Norte S.R.L.;33-41473195-4;Maíz;tratada;2020-12-14 13:17:06.370;2020-12-15 00:00:00.000;DOWN NEXT;;;2020;ARS;7800.0;
1822;371356;7;Viabilidad Ensayo por Tetrazolio;2020-12-14 13:17:44.747;Efectivo;4763;Campo Norte S.R.L.;33-41473195-4;Maíz;tratada;2020-12-14 13:17:44.747;2020-12-15 00:00:00.000;DOWN NEXT;;;2020;ARS;7800.0;
1823;371357;7;Viabilidad Ensayo por Tetrazolio;2020-12-14 13:18:19.667;Efectivo;4763;Campo Norte S.R.L.;33-41473195-4;Maíz;tratada;2020-12-14 13:18:19.667;2020-12-15 00:00:00.000;DOW 507;;;2020;ARS;7800.0;
1824;371358;7;Viabilidad Ensayo por Tetrazolio;2020-12-14 13:19:31.910;Efectivo;4763;Campo Norte S.R.L.;33-41473195-4;Maíz;tratada;2020-12-14 13:19:31.910;2020-12-15 00:00:00.000;DOW 507;;;2020;ARS;7800.0;
1825;371359;7;Viabilidad Ensayo por Tetrazolio;2020-12-14 13:25:48.927;Efectivo;4763;Campo Norte S.R.L.;33-41473195-4;Maíz;tratada;2020-12-14 13:25:48.927;2020-12-15 00:00:00.000;DOW 507;;;2020;ARS;7800.0;
1826;371360;2;Poder Germinativo curado;2020-12-14 17:57:10.030;Cuenta corriente;1171;Granos y Semillas S.A.;33-95758349-8;Garbanzo;natural;2020-12-14 17:57:10.030;2020-12-26 00:00:00.000;PRG ESP 2021GZOANJ501P807;;;2020;ARS;4300.0;
1827;371361;2;Poder Germinativo curado;2020-12-14 17:58:11.747;Cuenta corriente;1171;Granos y Semillas S.A.;33-95758349-8;Garbanzo;natural;2020-12-14 17:58:11.747;2020-12-28 00:00:00.000;PRG ESP 2021GZOANSC2P809;;;2020;ARS;4300.0;
1828;371362;2;Poder Germinativo curado;2020-12-14 17:58:41.830;Cuenta corriente;1171;Granos y Semillas S.A.;33-95758349-8;Garbanzo;natural;2020-12-14 17:58:41.830;2020-12-28 00:00:00.000;PRG ESP 2021EZPANJSC2P80G;;;2020;ARS;4300.0;
1829;371363;2;Poder Germinativo curado;2020-12-14 17:59:09.557;Cuenta corriente;1171;Granos y Semillas S.A.;33-95758349-8;Garbanzo;natural;2020-12-14 17:59:09.557;2020-12-28 00:00:00.000;PRG ESP 2021EZOANJSC1P810;;;2020;ARS;4300.0;
1830;371364;2;Poder Germinativo curado;2020-12-14 17:59:31.390;Cuenta corriente;1171;Granos y Semillas S.A.;33-95758349-8;Garbanzo;natural;2020-12-14 17:59:31.390;2020-12-28 00:00:00.000;PRG ESP 2021G80ANJSC1P804;;;2020;ARS;4300.0;
1831;371365;2;Poder Germinativo curado;2020-12-14 18:05:46.710;Cuenta corriente;1171;Granos y Semillas S.A.;33-95758349-8;Garbanzo;natural;2020-12-14 18:05:46.710;2020-12-28 00:00:00.000;PRG ESP 2021GZOANJSC2P803;;;2020;ARS;4300.0;
1832;371433;1;Poder Germinativo sin curar;2020-12-15 19:37:39.833;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-15 19:37:39.833;2020-12-28 00:00:00.000;BIOINTA 1006;;95.0;2020;ARS;4300.0;
1833;371433;23;Primer Conteo;2020-12-15 19:37:39.833;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-15 19:37:39.833;2020-12-28 00:00:00.000;BIOINTA 1006;;;2020;ARS;1000;
1834;371434;1;Poder Germinativo sin curar;2020-12-15 19:47:38.100;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:47:38.100;2020-12-23 00:00:00.000;NS 5030 IPRO STS;;93.0;2020;ARS;4300.0;
1835;371434;8;Vigor por Tetrazolio en Soja;2020-12-15 19:47:38.100;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:47:38.100;2020-12-23 00:00:00.000;NS 5030 IPRO STS;;;2020;ARS;7800.0;
1836;371435;1;Poder Germinativo sin curar;2020-12-15 19:48:26.763;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:48:26.763;2020-12-23 00:00:00.000;NS 5030 IPRO STS;;89.0;2020;ARS;4300.0;
1837;371435;8;Vigor por Tetrazolio en Soja;2020-12-15 19:48:26.763;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:48:26.763;2020-12-23 00:00:00.000;NS 5030 IPRO STS;;;2020;ARS;7800.0;
1838;371436;1;Poder Germinativo sin curar;2020-12-15 19:49:04.210;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:49:04.210;2020-12-23 00:00:00.000;NS 5030 IPRO STS;;95.0;2020;ARS;4300.0;
1839;371436;8;Vigor por Tetrazolio en Soja;2020-12-15 19:49:04.210;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:49:04.210;2020-12-23 00:00:00.000;NS 5030 IPRO STS;;;2020;ARS;7800.0;
1840;371437;1;Poder Germinativo sin curar;2020-12-15 19:49:48.050;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:49:48.050;2020-12-23 00:00:00.000;NS 5258;;94.0;2020;ARS;4300.0;
1841;371437;8;Vigor por Tetrazolio en Soja;2020-12-15 19:49:48.050;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:49:48.050;2020-12-23 00:00:00.000;NS 5258;;;2020;ARS;7800.0;
1842;371438;1;Poder Germinativo sin curar;2020-12-15 19:50:46.493;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:50:46.493;2020-12-23 00:00:00.000;NS 5419;;94.0;2020;ARS;4300.0;
1843;371438;8;Vigor por Tetrazolio en Soja;2020-12-15 19:50:46.493;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:50:46.493;2020-12-23 00:00:00.000;NS 5419;;;2020;ARS;7800.0;
1844;371439;1;Poder Germinativo sin curar;2020-12-15 19:51:34.257;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:51:34.257;2020-12-23 00:00:00.000;NS 6859 IPRO;;86.0;2020;ARS;4300.0;
1845;371439;8;Vigor por Tetrazolio en Soja;2020-12-15 19:51:34.257;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:51:34.257;2020-12-23 00:00:00.000;NS 6859 IPRO;;;2020;ARS;7800.0;
1846;371440;1;Poder Germinativo sin curar;2020-12-15 19:52:15.297;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:52:15.297;2020-12-23 00:00:00.000;NS 6859 IPRO;;89.0;2020;ARS;4300.0;
1847;371440;8;Vigor por Tetrazolio en Soja;2020-12-15 19:52:15.297;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:52:15.297;2020-12-23 00:00:00.000;NS 6859 IPRO;;;2020;ARS;7800.0;
1848;371441;1;Poder Germinativo sin curar;2020-12-15 19:53:17.983;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:53:17.983;2020-12-23 00:00:00.000;NS 8018 IPRO STS;;96.0;2020;ARS;4300.0;
1849;371441;8;Vigor por Tetrazolio en Soja;2020-12-15 19:53:17.983;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Soja;natural;2020-12-15 19:53:17.983;2020-12-23 00:00:00.000;NS 8018 IPRO STS;;;2020;ARS;7800.0;
1850;371539;1;Poder Germinativo sin curar;2020-12-16 15:37:49.147;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Maíz;tratada;2020-12-16 15:37:49.147;2020-12-23 00:00:00.000;DOW 507 PWU R18C;;95.0;2020;ARS;4300.0;
1851;371539;7;Viabilidad Ensayo por Tetrazolio;2020-12-16 15:37:49.147;Cuenta corriente;4763;Campo Norte S.R.L.;33-41473195-4;Maíz;tratada;2020-12-16 15:37:49.147;2020-12-23 00:00:00.000;DOW 507 PWU R18C;;;2020;ARS;7800.0;
1852;371566;1;Poder Germinativo sin curar;2020-12-18 11:25:45.363;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 11:25:45.363;2021-01-04 00:00:00.000;TRIGO GUAYABO;;97.0;2021;ARS;5848.0;
1853;371566;23;Primer Conteo;2020-12-18 11:25:45.363;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 11:25:45.363;2021-01-04 00:00:00.000;TRIGO GUAYABO;;;2021;ARS;1362;
1854;371567;14;Poder Germinativo Nidera Trigo;2020-12-18 11:29:09.847;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 11:29:09.847;2021-12-29 00:00:00.000;BAGUETTE 620;;99.0;2021;ARS;5848.0;
1855;371567;15;Pureza Física Nidera Trigo;2020-12-18 11:29:09.847;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 11:29:09.847;2021-12-29 00:00:00.000;BAGUETTE 620;;;2021;ARS;5168.0;
1856;371568;14;Poder Germinativo Nidera Trigo;2020-12-18 11:39:46.007;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 11:39:46.007;2021-01-12 00:00:00.000;BAGUETTE 680;;98.0;2021;ARS;5848.0;
1857;371568;15;Pureza Física Nidera Trigo;2020-12-18 11:39:46.007;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 11:39:46.007;2021-01-12 00:00:00.000;BAGUETTE 680;;;2021;ARS;5168.0;
1858;371569;14;Poder Germinativo Nidera Trigo;2020-12-18 11:41:34.467;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 11:41:34.467;2021-01-12 00:00:00.000;BAGUETTE 680;;99.0;2021;ARS;5848.0;
1859;371569;15;Pureza Física Nidera Trigo;2020-12-18 11:41:34.467;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 11:41:34.467;2021-01-12 00:00:00.000;BAGUETTE 680;;;2021;ARS;5168.0;
1860;371570;14;Poder Germinativo Nidera Trigo;2020-12-18 11:42:29.677;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 11:42:29.677;2021-01-12 00:00:00.000;BAGUETTE 680;;99.0;2021;ARS;5848.0;
1861;371570;15;Pureza Física Nidera Trigo;2020-12-18 11:42:29.677;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 11:42:29.677;2021-01-12 00:00:00.000;BAGUETTE 680;;;2021;ARS;5168.0;
1862;371571;14;Poder Germinativo Nidera Trigo;2020-12-18 11:43:11.807;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 11:43:11.807;2021-01-12 00:00:00.000;BAGUETTE 680;;99.0;2021;ARS;5848.0;
1863;371571;15;Pureza Física Nidera Trigo;2020-12-18 11:43:11.807;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 11:43:11.807;2021-01-12 00:00:00.000;BAGUETTE 680;;;2021;ARS;5168.0;
1864;371572;14;Poder Germinativo Nidera Trigo;2020-12-18 12:17:47.083;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 12:17:47.083;2021-01-12 00:00:00.000;BAGUETTE 550;;94.0;2021;ARS;5848.0;
1865;371572;15;Pureza Física Nidera Trigo;2020-12-18 12:17:47.083;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 12:17:47.083;2021-01-12 00:00:00.000;BAGUETTE 550;;;2021;ARS;5168.0;
1866;371573;14;Poder Germinativo Nidera Trigo;2020-12-18 12:18:42.300;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 12:18:42.300;2021-01-12 00:00:00.000;BAGUETTE 550;;95.0;2021;ARS;5848.0;
1867;371573;15;Pureza Física Nidera Trigo;2020-12-18 12:18:42.300;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 12:18:42.300;2021-01-12 00:00:00.000;BAGUETTE 550;;;2021;ARS;5168.0;
1868;371574;14;Poder Germinativo Nidera Trigo;2020-12-18 12:19:28.710;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 12:19:28.710;2021-01-12 00:00:00.000;BAGUETTE 550;;96.0;2021;ARS;5848.0;
1869;371574;15;Pureza Física Nidera Trigo;2020-12-18 12:19:28.710;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 12:19:28.710;2021-01-12 00:00:00.000;BAGUETTE 550;;;2021;ARS;5168.0;
1870;371575;14;Poder Germinativo Nidera Trigo;2020-12-18 12:20:01.460;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 12:20:01.460;2021-01-12 00:00:00.000;BAGUETTE 550;;97.0;2021;ARS;5848.0;
1871;371575;15;Pureza Física Nidera Trigo;2020-12-18 12:20:01.460;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 12:20:01.460;2021-01-12 00:00:00.000;BAGUETTE 550;;;2021;ARS;5168.0;
1872;371576;14;Poder Germinativo Nidera Trigo;2020-12-18 12:20:57.510;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 12:20:57.510;2021-01-12 00:00:00.000;BAGUETTE 550;;97.0;2021;ARS;5848.0;
1873;371576;15;Pureza Física Nidera Trigo;2020-12-18 12:20:57.510;Cuenta corriente;392;Semillera del Litoral S.A.;33-94374605-9;Trigo;natural;2020-12-18 12:20:57.510;2021-01-12 00:00:00.000;BAGUETTE 550;;;2021;ARS;5168.0;
